id,text,label
5242,Acciona construirá una nueva planta de agua en el sur de Ecuador,0
5243,"El IDIS reclama que las reversiones en sanidad se justifiquen en ""términos económicos y asistenciales""",0
5244,Alcoa promete mantener la actividad de la planta de Cervo (Lugo) sin despidos colectivos hasta julio de 2022,0
5245,Charal: El primer IMOCA 60 con foils de serie toca el agua,0
5246,"El Corte Inglés incorpora el sistema de pago WeChat Pay, usado por 800 millones de chinos",0
5247,Macron veta el cierre de plantas de Renault en Francia,0
5248,Youtube no viola los derechos de autor por las obras subidas de manera ílícita por sus usuarios,0
5249,Industria apoya la actividad de la Fundación Centro de Ciencias de Benasque 'Pedro Pascual',0
5250,El capital riesgo busca nuevos Facebook en la universidad,0
5251,Shikku Izakaya lanza una carta de carne wagyu,0
5252,El GobEx subvenciona proyectos de conservación de la naturaleza con hasta 20.000 euros,0
5253,"Samsung presenta el Galaxy S5, más rápido y resistente al agua y al polvo",0
5254,343 ejecuciones hipotecarias sobre viviendas en Extremadura en el primer trimestre,0
5255,La retención de los autónomos bajará al 15% para los que cobren como máximo 15.000 euros,0
5256,La ONCE y su Fundación impulsan en Aragón 867 empleos en 2013,0
5257,"Mercadona quiere abrir otras 200 tiendas en España, anuncia Juan Roig",0
5258,Fundaciones CAI e Ibercaja destinan 5.000 euros a Aldeas Infantiles Aragón,0
5259,Gobierno y agentes sociales firman mañana la nueva ayuda a parados,0
5260,Seis municipios de Valencia y uno de Castellón pagaron la extra de Navidad a los funcionarios,0
5261,"Repsol pagara hasta 6,8 millones en acciones a sus empleados",0
5262,El Tribunal de Estrasburgo confirma la ilegalización de la formación ANV,0
5263,Madrid negocia con Economía para poder destinar las viviendas del 'banco malo' a desahuciados,0
5264,"Tinsa: el precio de la vivienda cae un 10,4% en mayo y un 37,4% desde 2007",0
5265,La Fiscalía investigará los seísmos que se asocian al proyecto Castor,0
5266,Nissan reducirá los costes de su fábrica de Barcelona un 15% hasta 2015,0
5267,Los jueces piden que no se conceda indultos por casos de corrupción,0
5268,Las escuelas españolas dominan en Europa,0
5269,Gómez Sierra cree que la intervención de CajaSur fue lo mejor para la plantilla,0
5270,Obama decreta el bloqueo de los activos de Gadafi y sus hijos en EEUU,0
5271,Blanco anuncia una inversión de más de 1.700 millones hasta 2012 para rehabilitar 190.000 viviendas,0
5272,Casademont abrirá una fábrica en Norteamérica el próximo año,0
5273,El arte español más femenino conquista la Gran Manzana,0
5274,Las administraciones coordinarán el congreso de móviles desde una fundación,0
5275,Banca Cívica destina 77 millones a créditos para las familias andaluzas,0
5276,El biocombustible alza el vuelo para reducir la emisión de los aviones,0
5277,Virginia Rometty será la primera consejera delegada de IBM,0
5278,El Gobierno Vasco propone quitar primas y complementos de las nóminas de los funcionarios,2
5279,Banco Popular retoma las emisiones de cédulas hipotecarias,0
5280,Las vacaciones también las fijan los convenios colectivos,0
5281,De Guindos: la condición para recibir ayuda es el control del déficit,0
5282,FCC finaliza parte de las obras del metro de Singapur,0
5283,CAF logra un pedido de 113 millones de euros con el Metro de Roma,0
5284,ACS construirá el metro ligero de Ottawa,0
5285,OHLA construirá cuatro hospitales en Chile por cerca de 290 millones de euros,0
5286,Socio de Elon Musk afirma que con Neuralink se puede crear un Jurassic Park real,0
5287,Los asesores deberán preguntar a sus clientes por sus preferencias ESG en otoño de 2022,0
5288,La CNMV se marca la sostenibilidad como uno de sus cuatro pilares estratégicos,0
5289,El Black Friday de Amazon trae increíbles regalos para él,0
5290,Díaz promete que esta semana reconocerá los 300.000 ERTE pendientes,0
5291,ROC Clinic celebra sus 3.000 intervenciones de enucleación prostática con láser de Holmium,0
5292,IESE amplía su campus de Barcelona para acoger a más estudiantes de MBA,0
5293,Sea World dice que se dedicará a la conservación del océano con nueva campaña,0
5294,Marcas cambian sus logos para celebrar a la comunidad LGBTQ y así reaccionaron los usuarios ,0
5295,Decathlon tiene un cargador universal que funciona en cualquier enchufe del mundo,0
5296,De la pasarela a Uterqüe para las mujeres que buscan un vestido de Nochevieja de impacto total,0
5297,Tony Hawk tiene nuevo videojuego y su soundtrack es marketing de nostalgia puro,0
5298,Sparta Sport Center inaugura su nuevo gimnasio en Tudela,0
5299,El Corte Inglés plantea un desarrollo urbanístico en Móstoles (Madrid),0
5300,Todas las fábricas de BSH ya son neutras en emisiones,0
5301,UNICEF e ISDI lanzan una aceleradora para proyectos sociales de España y Latinoamérica,0
5302,"La subida está encabezada por el sector servicios, al que pertenecen dos de cada tres contratos temporales firmados en 2021",0
5303,De Buenos Aires a Madrid: abre la librería La Mistral,0
5304,Gisela Sánchez es reconocida como la primera latinoamericana “Intraemprendedora Social Corporativa”,0
5305,La Comisión Europea aprueba las ayudas de 20 millones para el transporte ‘inteligente’,0
5306,Dazn lanza ‘Dazn studios’ como parte de su estrategia global de contenido original para 2022,0
5307,El Gobierno estudiará incentivos para funcionarios que quieran trabajar más allá de los 60,0
5308,SEC: Reclamos por electricidad y gas bajaron casi 30% luego de un 2020 marcado por la “facturación provisoria”,0
5309,AMLO descarta ‘apagón’ en Nuevo León si termina contrato de Iberdrola,0
5310,Agenda: La Comisión presenta su propuesta para los trabajadores de plataformas,0
5311,Värde e inversores internacionales inyectarán 250 millones en WiZink,0
5312,"El coronavirus ha supuesto un espaldarazo definitivo para el teletrabajo: apenas un 5% de los españoles trabajaba desde casa en 2019, frente al 34% que asegura hacerlo en la actualidad",0
5313,Este plan de 30 pasos te ayudará a conseguir el aumento de sueldo que mereces,0
5314,Amazon (también) te lleva a viajar al espacio,0
5315,Corregir un billete de avión es más caro que comprar otro pasaje,0
5316,El Xiaomi Mi 11i es perfecto para los que huyan de las curvas en pantalla y busquen rendimiento en un gama alta muy solvente,0
5317,"El Volvo XC60 cuida de ti como tú cuidas de los demás: así son las innovaciones en seguridad de Volvo, explicadas en este video",0
5318,"El Xiaomi Redmi Note 10 tiene una cámara más modesta que su versión Pro, pero con una batería duradera, carga rápida, perfecto para 'gaming' y excelente relación calidad/precio",0
5319,La castellonense Valfortec invertirá 18 millones en un planta entre Elda y Novelda,0
5320,Encontrar un abogado de familia especializado de manera inmediata es posible gracias a LexGoApp,0
5321,"IBM retira su negocio de reconocimiento facial y su CEO pide un ""diálogo nacional"" sobre el encaje legal y el uso de esta tecnología",2
5322,Se abren oportunidades de trabajo en Austria: cuánto pagan y cómo aplicar desde Argentina,0
5323,El Corte Inglés está buscando trabajadores para su campaña de Navidad: así puedes apuntarte a las ofertas,0
5324,Sodercan aprueba ayudas para nueve proyectos de I+D de economía circular,0
5325,Este smartwatch te dice cuánta energía te queda para que controles tu estrés y está ahora mismo rebajado más de 70 euros en Amazon,0
5326,Amazon acaba de lanzarse al negocio del renting en España: así puedes alquilar un Tesla o un BMW desde su web,0
5327,WhatsApp identificará los mensajes reenviados para combatir la desinformación,0
5328,"Ley Rider, más subidas al salario mínimo o regular los precios del alquiler: los deberes del Gobierno para 2021 que la pandemia metió en un cajón",0
5329,«Soy ALT es la radio que nos gustaría escuchar»,0
5330,Majorel desembarca en Macedonia del Norte y Ghana,0
5331,El sofisticado y elegante bolso de Desigual que está rebajado un 40%,0
5332,"Ferrovial construirá un tramo del gaseoducto que conecta Noruega, Dinamarca y Polonia por 70 millones",0
5333,"El programa Horizonte Europa, centrado en los ecosistemas, la biodiversidad y la economía circular",0
5334,Fempa facilita el acceso a la profesión de conservador de ascensores,0
5335,De Megasa a Coren: las mujeres toman las riendas en la empresa gallega,0
5336,Ikea declara la guerra al desperdicio de alimentos en sus restaurantes españoles,0
5337,"CaixaBank rebaja a la mitad el interés fijo de su hipoteca, pero solo para vivienda habitual",0
5338,Aurorajobs levanta 220.000 euros en su primera ronda de inversión para ayudar al talento joven a entrar en el mercado laboral,0
5339,EROSKI inaugura un supermercado franquiciado RAPID en la gasolinera AVIA de Zubiri,0
5340,Las exportaciones de alimentos y bebidas crecen a doble dígito en 2021 y superan los 35.000 millones de euros,0
5341,México financiará programas sociales para comunidades rurales de Cuba,0
5342,Asagua reclama al Gobierno la firma del Pacto Nacional por el Agua,0
5343,"Sitio del día: Swiftkey, una app para escribir más rápido",0
5344,Estados Unidos inaugura un museo dedicado a los NFT,0
5345,Repsol innova en A Coruña: transforma el aceite de freír en diésel renovable,0
5346,Clínica INDISA completó inversiones por US$ 10 millones para potenciar capacidad de diagnóstico en imágenes,0
5347,Facebook inaugura la era del nuevo mundo virtual,0
5348,"Declarado nulo el despido de un trabajador que criticó a la empresa en un correo electrónico: ""se vulneró su derecho a la libertad de expresión""",2
5349,El 'Amazon' del bienestar: esta plataforma de medicina preventiva ofrece servicios que van desde pediatría hasta cuidado de mayores o auditorías de COVID-19,0
5350,BBVA eleva al 40% la representación de mujeres en el consejo al incorporar a Connie Hedegaard,0
5351,La mina de litio de Cáceres sería subterránea y crearía 200 puestos de trabajo directos más,0
5352,Facebook mantiene su plan de integrar los chats de todas sus aplicaciones: ahora le podría tocar a WhatsApp y Messenger,0
5353,Siemens Gamesa suministrará 71 aergeneradores offshore para un perque eólico marino en Francia,0
5354,Renfe recibe más de 28.000 solicitudes de mujeres saudís para conducir su AVE a la Meca,0
5355,Un récord de consumo de asfalto vial le daría tregua a un factor de encarecimiento de los fletes,0
5356,El Eurogrupo consigue movilizar 540.000 millones contra el COVID-19,0
5357,BMW acaba de anunciar que a partir de 2025 únicamente fabricará scooter eléctricas.,0
5358,Fundación Adelias destina a colegios los ordenadores donados por Ibermática,0
5359,Huawei se lanza a la gran pantalla con el MateBook 16: un portátil de 16 pulgadas con diseño y productividad como grandes bazas,0
5360,Mercadona: alimentos procesados que puedes comer sin miedo a engordar,0
5361,Rappi quiere entregar pizzas y más en 10 minutos; esta es su estrategia,0
5362,AstraZeneca una de las tres grandes antiCovid-19,0
5363,Adif creará espacios aéreos protegidos para evitar el vuelo de drones,0
5364,"Sabadell explica que cualquiera de los 13.346 empleados puede entrar en el ERE, pero no la alta dirección ni la dirección general",0
5365,Nuestro objetivo es conseguir que la energía renovable pueda llegar a todo el mundo,0
5366,"María José García, responsable del supermercado de Mercadona de Ondara, destaca que la compañía defiende que el talento no entiende de género y que se apuesta por la aptitud y el esfuerzo",0
5367,Elona Capital y EnerHi invertirán en 750 MW solares,0
5368,Disney se suma al éxodo americano y detiene sus operaciones en Rusia,0
5369,Hogares inteligentes: En México son posibles gracias a Netzhome ,0
5370,España ya cuenta con 9 unicornios y con 20 compañías que podrían serlo en los próximos dos años,0
5371,Las constructoras recurren todos los concursos de obra pública ‘morosos’,0
5372,El Gobierno prorroga el 'escudo social' contra los desahucios y cortes energéticos,0
5373,Presume este verano de manos y pies gracias a Aldi,0
5374,Sacyr firma con los sindicatos la renovación de su plan de igualdad hasta 2026,0
5375,"Zara: 10 bolsos chulos en rebajas que puedes comprar por 9,99 euros",0
5376,Beneficio Anses para comprar con 10% de descuento: amplían la llegada del programa en Moreno,0
5377,Los valencianos reciben 3.000M en prestaciones por desempleo desde el inicio de la pandemia,0
5378,Todas las pensiones suben en 2022: esta es la cuantía que vas a recibir a partir de enero,0
5379,"Google invierte 30,000 mdd en expansión y cables submarinos",0
5380,CCEP busca ampliar negocio en el Pacífico,0
5381,"Manzano pide a los extremeños que ""remen en la misma dirección"" y confíen en el ""proyecto integrador"" de Monago",0
5382,"Bershka se supera con su nuevo abrigo ‘trench’ por solo 39,99 euros",0
5383,"RSC.- Nestlé llegó en 2004 a 82.400 niños en Brasil a través de 'NUTRIR', su campaña nacional contra la desnutrición",0
5384,Costa anuncia una subida del salario mínimo y avances en reformas estructurales,0
5385,Expansión explica las novedades de la contratación administrativa,0
5386,Productos de alimentación de El Corte Inglés que están al 50%,0
5387,Economía/Motor.- Derbi fabricará motocicletas de mayor cilindrada en su fábrica de Martorelles (Barcelona),0
5388,Iberia Express lanza una nueva tarifa 'classic plus' para adaptarse a las nuevas necesidades de los clientes,0
5389,Apuesta por la ecología para crear tu negocio,0
5390,"Los 10 cursos gratis de Harvard para cambiar de trabajo y ganar un ""sueldazo""",0
5391,Coronavirus: MET ofrece ópera gratis cada noche vía streaming,0
5392,Cuánto paga Instagram por tus reels exitosos (spoiler: no te imaginas),0
5393,"Mercadona sube un 6,5% el sueldo a sus trabajadores",0
5394,El Corte Inglés desembarca en Kuwait en plena crisis del Covid,0
5395,CC OO aboga por un aumento «considerable» de las cotizaciones de los contratos temporales,0
5396,McDonald's prescinde de Beyond Meat y lanzará su propia hamburguesa vegana en 2021,0
5397,Volkswagen prevé producir 22 millones de eléctricos en diez años,0
5398,Amazon abre en Tokio su mayor estudio fotográfico para moda,0
5399,Esta startup quiere que dejes los insecticidas este verano y empieces a combatir los mosquitos con murciélagos,0
5400,RSC.- Alcampo acuerda con Cruz Roja y Ayuntamiento de Motril programas de empleo y formación para colectivos vulnerables,0
5401,Apple Card: así es la tarjeta de crédito que el gigante tecnológico ha lanzado en EEUU,0
5402,"Redes sociales, aún más relevantes para el Customer Experience en la generación Z",0
5403,"Hacienda inyectará mañana 683,4 millones a CCAA para cubrir deudas de anyuntamientos",0
5404,Santander propone un ajuste de 1.425 empleos tras la fusión con Popular y otras noticias del día,0
5405,Orange pacta con los sindicatos el teletrabajo post-pandemia,0
5406,"Así es Dani, el supermercado más barato de España según la OCU",0
5407,"Nace Discubre, un marketplace de productos y servicios para personas discapacitadas",0
5408,"""Para Oslice es muy importante transmitir confianza y que el cliente sepa que vamos acompañarlo en su transformación""",0
5409,Air France estrena en Barcelona sus nuevas cabinas,0
5410,"El Parlamento Europeo acuerda los derechos mínimos para los trabajadores de Uber, Deliveroo o Glovo",0
5411,El Eurogrupo se reunirá para concretar el destino de las ayudas económicas,0
5412,La 'economía azul' ofrece un elevado potencial de crecimiento hasta 2030,0
5413,"""MyTwinPlace democratiza el viaje para que todos podamos disfrutar de unas vacaciones sea cual sea nuestro presupuesto""",0
5414,Endesa detecta 65.000 fraudes en 2018 y uno por cada diez inspecciones,0
5415,Telefónica Brasil cierra su acuerdo de redes con TIM que ampliará la cobertura a 400 ciudades,0
5416,Iberdrola negocia elevar su participación en el 'megaproyecto' eólico marino de Park City Wind,0
5417,Santander financiará 1.000 millones en hipotecas para 5.000 jóvenes menores de 36 años,0
5418,Báñez propone una ayuda de 430 euros mensuales para los jóvenes que tengan un contrato de formación,0
5419,Coca-Cola lanza un nuevo sabor por primera vez desde 2007,0
5420,El Supremo obliga a aplicar los planes de igualdad también a los trabajadores de ETT,0
5421,Nissan dirime el futuro de sus plantas con una producción en mínimos,2
5422,"Bling, la empresa que te da una ayuda para llegar a fin de mes",0
5423,El futuro laboral empieza en 42,0
5424,Alibaba invierte 130M en abastecer al personal sanitario que lucha contra el coronavirus,0
5425,Crece el empleo público (poco),0
5426,Endesa aprovecha la promesa de Sánchez para vender la tarifa libre frente a la regulada,0
5427,La UE será el principal emisor global de bonos verdes,0
5428,FUNDEA promueve el desarrollo en las áreas rurales de Guatemala,0
5429,Al menos 3 empresas están pujando por controlar la mayor base de datos de morosos de la banca española,0
5430,Hacienda impone nuevas condiciones a las CCAA acogidas al FLA para controlar el gasto,0
5431,Tribunal UE: los buscadores web deben estimar peticiones de retirada de datos,0
5432,Aena invertirá 550 millones contra el cambio climático y nombrará a una directora de sostenibilidad,0
5433,"Díaz, optimista: «La negociación de la reforma laboral va muy bien»",0
5434,Apple comienza a vender en Japón sus nuevos modelos de iPhone 5s y 5c,0
5435,"FIFA 21 apostará con más fuerza por el modo VOLTA: modo historia, divisiones, squads y mucho más",0
5436,"Ricardo Gabaldón: ""La reforma de las pensiones debe ser una prioridad para España""",1
5437,"Fomento: el AVE conectará Vigo y A Coruña con Madrid en ""algo más de tres horas""",0
5438,Volkswagen completa el plan de reactivación de todas sus plantas de producción,0
5439,"Vara mantiene su ""firme voluntad"" de alcanzar acuerdos para los Presupuestos",0
5440,"Mayte Pérez da ""un impulso definitivo"" a la Educación con un presupuesto de 965 millones",0
5441,Holaluz constituye una filial para su división de placas fotovoltaicas,0
5442,"El Gobierno eleva el gasto del Estado un 4,4% hasta llegar a 125.064 millones, la mayor subida desde 2014",0
5443,Los empleadores deben hablar de la salud mental,0
5444,Instagram extiende globalmente su guerra contra la desinformación,0
5445,Inditex iniciará en septiembre las obras de su 'macro Zara' en la Castellana,0
5446,PepsiCo refuerza su apuesta por los productos saludables,0
5447,Burger King desarrolla fórmula para reducir emisiones de metano por el ganado,0
5448,Iberdrola construirá una planta de hidrógeno para los autobuses de Barcelona,0
5449,España tiene como objetivo reducir un 30% el consumo de materias primas,0
5450,"El Corte Inglés presenta ""For Shopping Lovers"" en Moscú",0
5451,Realme presentará su nuevo 'smartphone' X50 Pro 5G en el MWC 2020 de Barcelona,0
5452,La EUPLA abre sus puertas a futuros ingenieros y arquitectos,0
5453,Las familias españolas gastaron 2.831 millones de euros más en educación durante la crisis,0
5454,FCC gana un contrato de recogida de residuos en Florida por 78 millones,0
5455,Amazon busca cubrir 500 puestos de científicos de datos: cuánto dinero puedes ganar trabajando como ingeniero o analista si te mudas a Estados Unidos,0
5456,Repsol lidera las subidas del Ibex 35 tras hacerse con el mayor proyecto de energía solar en España,0
5457,Los coches voladores finalmente empiezan a despegar,0
5458,"Telefónica instala un cable submarino entre Argentina, EEUU y Centroamérica",0
5459,Bankinter lanza un servicio telefónico de atención preferente para los mayores de 65 años,0
5460,"Mediaset ofrecerá LaLiga, la Champions y la Europa League por 35 euros al mes",0
5461,Riu redujo un 20% el desecho de residuos de sus hoteles en 2018,0
5462,Economía/Motor.- Ford pide al juez que apruebe el acuerdo para reducir los costes de prestaciones sanitarias en EEUU,0
5463,El Gobierno descarta congelar el salario de los funcionarios,0
5464,Petrolera revela primer gasolinera convertida en punto de recarga para autos eléctricos,0
5465,Volvo venderá solo coches eléctricos en 2030 y sus nuevos modelos solo podrán comprarse de forma digital,0
5466,No solo Caixabank: otros bancos eximirán el pago a inquilinos en ERTE,0
5467,Nissan prevé que más del 90% de sus vehículos esté electrificado en menos de un año,0
5468,Ryanair sumará tres nuevas rutas en Barcelona en la temporada de invierno,0
5469,Ryanair reactivará este verano sus once rutas en el Seve Ballesteros,0
5470,China baja el tipo de referencia para las hipotecas por primera vez en casi 2 años,0
5471,"La morosidad del banco “social de La Caixa es un 34,15% inferior a la media de banca",0
5472,Repsol amplía su negocio en EE.UU con la inversión en su segundo proyecto renovable de 600 MW,0
5473,IAG transporta a más de 7 millones de pasajeros en enero,0
5474,Como drones humanos: las Islas Feroe inventan el turismo remoto,0
5475,Huawei abrirá tres nuevas tiendas propias en España en 2020,0
5476,Un algoritmo para garantizar la igualdad de oportunidades en la selección de personal,0
5477,Vía Célere se convierte en la primera promotora en lanzar una vivienda plurifamiliar totalmente industrializada,0
5478,Nadia Calviño aboga por adaptar las normas para evitar la escalada de los precios de la energía,0
5479,TikTok busca evitar el veto o la venta total,0
5480,OnePlus desarrolla una pantalla para 'smartphones' con 120 Hz de tasa de refresco,0
5481,Sykes abrirá sede en Liberia en noviembre y proyecta contratar 600 personas en los 18 meses siguientes,0
5482,El G7 se compromete a donar mil millones de vacunas para 2022,0
5483,Samsung ya permite reprogramar el botón de Bixby en los Galaxy S10 y en sus móviles con Android Pie,0
5484,Huawei ha firmado ya 60 contratos para instalar redes 5G en todo el mundo,0
5485,"Torrelavega estrenará en verano de 2023 las piscinas al aire libre tras una inversión de 1,7 millones",0
5486,"Renfe, Ilsa y SNCF operarán líneas del AVE",0
5487,Vodafone recupera desde hoy los teléfonos 'cero euros',0
5488,Renfe congelará los precios del AVE en 2014,0
5489,"Facebook lanza Dating, su aplicación de citas para encontrar el amor",0
5490,Las energéticas se preparan para pelear en los despachos públicos las ayudas al hidrógeno verde,0
5491,Así es cómo investigadores españoles están intentando producir energía volando cometas y drones,0
5492,Ford Almussafes ensamblará baterías para el nuevo Kuga enchufable e híbrido,0
5493,Las universidades españolas lideran la formación online en habla hispana,0
5494,Sony presenta el Xperia 8 con pantalla panorámica 21:9 y doble cámara trasera,0
5495,"La aragonesa IASOL pone en marcha la planta fotovoltaica más grande de Zaragoza de 12,3 MW",0
5496,Mañueco exige al Gobierno que Soria cuente con un tren «del siglo XXI»,0
5497,El Congreso reactiva el Pacto de Toledo para reformar las pensiones antes de fin de año,0
5498,"""Happymami permite a las mamás configurar su biberón, a través de una interfaz online e intuitiva""",0
5499,"ING reinventa la extracción de efectivo, bache en el mercado laboral y otras noticias a esta hora",0
5500,El alojamiento perfecto para familias y amigos son las casas rurales para grupos grandes,0
5501,Cómo hizo Brujas para frenar la masificación turística,0
5502,CaixaBank renuncia a las salidas forzosas para ajustar la plantilla,0
5503,"Renfe licita un contrato para adecuar pasos a nivel por 8,4 millones",0
5504,El Gobierno aprobará la reforma de las pensiones en el tercer trimestre,0
5505,Ikea tira los precios del artículo que necesitarás en tu casa: ¡Está a 4 euros!,0
5506,Economía/Empresas.- Alta Gestión abre dos nuevas delegaciones en Aranjuez y Lorca,0
5507,Ericsson pide que se aceleren los planes de asignación de bandas para el 5G en España,0
5508,Los depósitos que todavía te alegran el bolsillo,0
5509,Primark aterriza en Valencia y suma 45 tiendas en España,0
5510,Así se convierte la vivienda en una renta de jubilación,0
5511,Las mujeres reivindican más representación directiva en el turismo,0
5512,Iberdrola propone a sus clientes contratar un precio fijo de la luz en sus facturas,0
5513,Whatsapp se propone acabar con las cadenas de mensajes falsos,0
5514,Weimei lanza un nuevo concepto de smartphone,0
5515,Los hoteles adelantan sus 'rebajas' de verano para llenar habitaciones,0
5516,Bruselas celebra el compromiso de reformas alcanzado en Grecia y ahora quiere que se apliquen,0
5517,Pull&Bear rebaja al 50% esta parka básica disponible en dos colores,0
5518,AMResort prevé abrir entre diez y doce hoteles en 2016,0
5519,Sabadell optimiza su colchón anticrisis con una novedosa fórmula en la emisión de deuda,0
5520,"Lidl busca mozos, adjuntos a gerentes y cajeros reponedores en 9 provincias de España",0
5521,Zuckerberg promete una reconversión de Facebook centrada en la privacidad,0
5522,Bankia espera gestionar 40.000 millones en 2020 con su servicio para clientes digitales,0
5523,Ingenieros españoles crean un armario inteligente que detecta pérdidas de memoria,0
5524,MSD ya ha firmado acuerdos de venta anticipada de su píldora antiCovid por valor de 2.880 millones,0
5525,"Allianz Seguros prevé triplicar los clientes digitales hasta 1,3 millones en dos años",0
5526,ING dispara la contratación de hipotecas a través de Whatsapp,0
5527,DIA alcanza un acuerdo con los sindicatos para un nuevo convenio,0
5528,"La gran banca paga 32,1 millones a sus consejeros hasta junio, un 15,4% más",0
5529,Accor elimina el tradicional check-in de sus hoteles,0
5530,Renfe implantará el acceso y el pago con tarjeta en los tornos de Cercanías,0
5531,Economía/Consumo.- El Gobierno intensificará las actuaciones de control de tallas mínimas de pescado con las CCAA,0
5532,Trabajo prepara una amnistía de 4 meses para aflorar 500.000 empleos,0
5533,La igualdad es un buen negocio,0
5534,Bankia rebaja a 2.291 empleos el ajuste por la fusión con BMN,0
5535,Calviño sostiene que sus medidas han evitado una recesión del 25% y 3 millones de parados,0
5536,El Corte Inglés quiere crear una megasede para agrupar a todos los empleados y ahorrar costes,0
5537,Lidl ya tiene su propia botella de agua hecha 100% con plástico reciclado,0
5538,Conthe aboga por potenciar el papel del denunciante anónimo para luchar contra la corrupción,0
5539,"Mercadona, Supercor, Lidl y Leroy Merlin premian a sus empleados",0
5540,Sabadell abre la puerta a prejubilar a otros 500 empleados,0
5541,"Portugal, primer país de la Eurozona en vender 'bonos panda'",0
5542,Aena limita el precio del agua en el aeropuerto,0
5543,"Renfe, Ilsa y SNCF operarán líneas del AVE",0
5544,"Llegó la hora de cambiar de trabajo: por qué el verano es el mejor momento para ""tirarse a la pileta""",0
5545,Aún puedes ahorrar hasta 900€ en el IRPF: descubre los planes indexados más rentables,0
5546,Estas 11 aplicaciones ayudan a llevar un control exhaustivo de los gastos,0
5547,CCOO Extremadura plantea la eliminación de la brecha salarial y la aplicación de planes de empleo,0
5548,Ayesa intensifica su actividad en energía con 190 proyectos de renovables y subestaciones en 2020,0
5549,Danske Bank destinará 268 millones al refuerzo de sus controles contra el blanqueo de dinero,0
5550,"ING, BBVA Y Bankia, los que tienen más clientes exentos de comisiones",0
5551,"Consulte, uno a uno, los municipios en los que CaixaBank tendrá que mantener las condiciones comerciales a los clientes de Bankia",0
5552,CAF suministrará 43 trenes al metro de Bruselas por 353 millones,0
5553,PwC instala una sala de alta seguridad para investigar el caso BBVA-Villarejo,0
5554,Antonio Ruiz explica cómo influye la música en el comportamiento del consumidor,0
5555,"Apostar por los jóvenes, el futuro de España",0
5556,Teresa Ribera afirma que hay que pasar a la acción en próxima década con las renovables,0
5557,Lidl cambiará tu forma de barrer con esta escoba eléctrica recargable con depósito,0
5558,La fundación pepsico impulsa la transformación digital de la fundación banco de alimentos de Madrid,0
5559,Ocho CCAA quieren el copago para los pensionistas que más cobran,0
5560,El Gobierno aprueba reformar las políticas activas y reconvertir el actual SEPE en un nuevo organismo para favorecer la inserción laboral,0
5561,HBO Max anuncia fecha y costos para su llegada a Latinoamérica,0
5562,El Gobierno establece el copago en prótesis y dejará de financiar fármacos para síntomas menores,0
5563,Sky lanza nueva campaña donde invita a combatir el cambio climático; conoce lo nuevo de Sky Zero,0
5564,"Calzedonia revoluciona el cuadro escocés y lo convierte en medias que te harán sentir elegante, distinguida y con glamour",0
5565,El Congreso aprueba el ingreso mínimo vital con el voto a favor del PP y la abstención de Vox,0
5566,LG llevará a IFA de Berlín su primer proyector láser de tiro ultra corto con resolución 4K,0
5567,DIA ya aplica el horario ruso: tiendas abiertas hasta las 11 de la noche,0
5568,La unión cerebro-ordenador ya no necesita cables: consiguen que pacientes con parálisis escriban en una pantalla con solo pensarlo,0
5569,IKEA trae a España su negocio de alquiler de muebles para potenciar la economía circular,0
5570,WhatsApp está probando desde hoy a que desbloquees la app con tu huella si crees que tu móvil no es lo suficientemente seguro,0
5571,Podimo extiende el 'podcast' en español entre veinte países de América Latina,0
5572,El Gobierno lanzó el bono de $ 6500 por tres meses para el personal de salud,0
5573,Los eurodiputados piden una investigación sobre el funcionamiento del mercado energético,0
5574,El Gobierno subirá el Ingreso Mínimo Vital y lo ampliará a más familias con hijos antes de que acabe 2021,0
5575,Nissan contratará a más de 50 personas para cubrir el segundo turno del nuevo Navara,0
5576,Las clínicas especializadas amplían servicios a enfermos de COVID-19 de larga duración,0
5577,Acciona Energía compra un proyecto fotovoltaico en EEUU por 460 millones,0
5578,Navantia construirá 20 upper jackets para un campo eólico en Mar del Norte,0
5579,Calcule cuál es el precio real que ofrecen Atlantia y ACS por Abertis,1
5580,Asprima pide colaboración público-privada para acceso de jóvenes a vivienda,0
5581,Revelan que Daimler acelera el cambio a vehículos eléctricos,0
5582,Ferrovial sella un acuerdo en EEUU para el desarrollo del tren supersónico Hyperloop,0
5583,Ferrovial construirá una carretera en Polonia por unos 175 millones,0
5584,El Corte Inglés amplía su plantilla por Navidad y contratará a 9.000 trabajadores,0
5585,Montoro baja el IRPF a las madres trabajadores,0
5586,El GAFI pone como modelo el sistema notarial de lucha contra el blanqueo,0
5587,Campaña viral para que Sánchez y Escrivá acaben con la penalización de la pensión de las largas carreras de cotización,0
5588,Santander sugiere la presencia de cajeros en las zonas donde no haya bancos,0
5589,"Gimeno expresa su voluntad de presentar el proyecto de ley de Función Pública ""con consenso""",0
5590,País Vasco pagará también la paga extra de Navidad a los funcionarios,0
5591,SICE actualizará los sistemas de seguridad del túnel más transitado de Suecia,0
5592,Por qué Montevideo se convirtió en la nueva meca de vacaciones para los argentinos,0
5593,Nissan Barcelona elige este viernes los proyectos para su reindustrialización,0
5594,"Faes pide el fin del 'gratis total' y que cada español pague ""según su renta""",0
5595,Los jueces facilitan el fichaje de empleados de la competencia,0
5596,Hacienda devolverá el IRPF de maternidad a las 8.000 que reclamaron antes de la sentencia del Supremo,0
